"Chatbot","i need customer support","2019-09-05 14:35:25.254 UTC","0","0","Sure. I'd be happy to. What's up?","""""","0.951189398765564","false","false","false","","-C2wu1lUC14uhND0AAvk"
"Chatbot","Hi","2019-06-28 07:11:03.681 UTC","0.2000000029802322","0.2000000029802322","""Hi there! I'm Babs the banking bot. I can help you with transferring money. Or I can tell you how much money you have in your account. What do you want me to do, today?""","Default Welcome Intent","1","false","false","false","","MzPSJeUTY02and3qAAKr"
"Chatbot","transfer money to","2019-09-27 07:13:46.741 UTC","0","0","What's the destination country?","[usercase1] transfer money","0.0099999997764826","false","false","false","","eO2yFtuDmaZddx6UABBw"
"Chatbot","transfer money to","2019-09-27 07:13:40.383 UTC","0","0","How much do you want to transfer?","[usercase1] transfer money","0.0099999997764826","false","false","false","","eO2yFtuDmaZddx6UABBw"
"Chatbot","I would like to transfer money","2019-08-23 14:52:44.008 UTC","0.300000011920929","0.300000011920929","How much do you want to transfer?","[usercase1] transfer money","0.0099999997764826","false","false","false","","Ot13bKz1n9joBeEIABKf"
"Chatbot","I would like to transfer money","2019-08-23 14:52:31.752 UTC","0.300000011920929","0.300000011920929","To which bank account number do you want to transfer money?","[usercase1] transfer money","1","false","false","false","","Ot13bKz1n9joBeEIABKf"
"Chatbot","I would like to transfer money","2019-08-23 14:53:23.624 UTC","0.300000011920929","0.300000011920929","What's the destination country?","[usercase1] transfer money","0.0099999997764826","false","false","false","","Af7DnGMbpwSseGsPABKh"
"Chatbot","How much have i spent on restaurants?","2019-06-28 12:49:16.02 UTC","-0.300000011920929","0.300000011920929","What's the destination country?","[usercase1] transfer money","0.0099999997764826","false","false","false","","jlLCsd-DyQPKff7KAAAE"
"Chatbot","How much have I spent on taxis","2019-07-10 08:23:14.495 UTC","-0.300000011920929","0.300000011920929","What's the amount you want to transfer?","[usercase1] transfer money","0.0099999997764826","false","false","false","","y9urvZc_v1ipxi-TAAiK"
"Chatbot","How much have i spent on taxis","2019-07-10 08:23:30.679 UTC","-0.300000011920929","0.300000011920929","What's the destination country?","[usercase1] transfer money","0.0099999997764826","false","false","false","","y9urvZc_v1ipxi-TAAiK"
"Chatbot","How much have i spend on Taxis last month","2019-08-23 14:53:38.705 UTC","-0.300000011920929","0.300000011920929","What's the destination country?","[usercase1] transfer money","0","false","false","false","","Af7DnGMbpwSseGsPABKh"
"Chatbot","How much have i spent on taxis","2019-09-03 09:18:02.126 UTC","-0.300000011920929","0.300000011920929","What's the amount you want to transfer?","[usercase1] transfer money","0.0099999997764826","false","false","false","","FzCjoqoKJi3KXtr9AAIs"
"Chatbot","How much have i spent on taxis","2019-09-03 09:18:12.364 UTC","-0.300000011920929","0.300000011920929","What's the destination country?","[usercase1] transfer money","0.0099999997764826","false","false","false","","HOkA0BjCfet676d_AAIu"
